time_ms,visual_on,thermal_on,distance_v,heading_angle_v,heading_angle_t,centroid_v_x,centroid_v_y,centroid_t_x,centroid_t_y
1733767203.1734452,True,True,0.4509669865286468,25.851875000000003,6.875,1172.5586768001344,504.15971084415696,400,720
1733767203.9204786,True,True,0.4584529245499283,24.24828125,6.875,1139.2132921428433,506.3761208477104,400,720
1733767204.6707854,True,True,0.4628429201729883,20.798125000000002,3.4375,1068.7331243371823,509.37699054546664,440,680
1733767205.4164152,True,True,0.46666833084391146,19.243125000000003,0.0,1036.9074732424883,513.6567165761531,440,640
1733767206.1798158,True,True,0.4703043673905277,17.299375,0.0,996.631094615826,518.1178626458353,440,640
1733767206.9459617,True,True,0.47318726198377997,16.035937500000003,0.0,970.6778517242252,522.7099533714346,440,640
1733767207.709846,True,True,0.4738825025764482,15.695781250000001,0.0,963.6526869467491,525.3512045437537,440,640
1733767208.4691932,True,True,0.47368657151394084,15.695781250000001,0.0,963.648246461871,526.9174276729831,440,640
1733767208.9781952,True,True,0.4739123124894988,15.209843750000001,0.0,953.7660363529787,529.8561393124386,440,640
1733767209.5036564,True,True,0.4758732781749152,14.432343750000001,0.0,937.6358533304888,533.1473556223262,440,640
1733767210.2527936,True,True,0.4759850805376409,14.092187500000001,0.0,930.4254302883992,535.2311186790157,440,640
1733767211.0138724,True,True,0.47597956037398675,13.849218750000002,0.0,925.8627181988988,537.1780670577372,440,640
1733767211.5298853,True,True,0.477049230265017,13.606250000000001,0.0,920.801680410285,538.7064468370467,440,640
1733767212.2889085,True,True,0.4776888172248344,12.877343750000001,-3.4375,905.3173453911897,541.2107147527975,440,600
1733767213.053942,True,True,0.47772898726785545,12.29421875,-3.4375,893.9272285048646,544.2939358718342,440,600
1733767213.814204,True,True,0.47935819563804416,11.51671875,-3.4375,877.4274004290445,548.6261781562993,440,600
1733767214.6033854,True,True,0.47983970873897996,11.079375,-3.4375,868.3116955402675,551.7527547789523,440,600
1733767215.3450997,True,True,0.4795881817109178,11.079375,-3.4375,868.4724666838708,554.0032079734773,440,600
1733767216.1065822,True,True,0.4797965053096764,10.982187500000002,-3.4375,866.2730082376041,557.384745583465,440,600
1733767216.6228273,True,True,0.4794927876903933,10.787812500000001,-3.4375,862.0865445811853,560.1402890513262,480,600
1733767217.3813026,True,True,0.4795895368705171,10.64203125,-6.875,859.1210489109826,561.9777384675766,480,560
1733767218.1543522,True,True,0.4801283479620112,10.156093750000002,-6.875,849.6439147828967,564.2366239411383,480,560
1733767218.9139671,True,True,0.48019871145822246,9.08703125,-6.875,827.6230450318526,554.0974237716862,440,560
1733767219.6884758,True,True,0.48090197714164074,8.60109375,-6.875,817.7662890782622,552.0771923791874,440,560
1733767220.4342513,True,True,0.4808078445265787,8.309531250000001,-3.4375,811.800569833456,550.0709806105484,440,600
1733767220.950177,True,True,0.43674936841272843,10.739218750000001,-6.875,861.7783315825735,530.4731884383729,440,560
1733767221.7200768,True,True,0.4274527202237017,8.94125,-6.875,824.4829628661033,522.0416945172868,440,560
1733767222.479258,True,True,0.42926479278399243,6.9975000000000005,-10.3125,784.8041876017902,531.8399844217719,440,520
1733767223.241685,True,True,0.4297704218605995,5.199531250000001,-6.875,747.9657552506643,538.2840913579096,440,560
1733767224.0099635,True,True,0.4290679150774555,10.447656250000001,-6.875,855.3132781894224,520.5754964706676,440,560
1733767224.800739,True,True,0.38133789361766224,10.107500000000002,-6.875,848.298840347839,554.366680130913,440,560
1733767225.5396106,True,True,0.3754118902688778,7.337656250000001,-10.3125,791.9265856585658,547.6516788494336,440,520
1733767226.2973855,True,True,0.3758162496688463,5.831250000000001,-10.3125,760.4839509018673,557.0580581437197,440,520
1733767227.0715425,True,True,0.37524235411388346,11.322343750000002,-6.875,873.608111202447,539.3298735654173,440,560
1733767227.8287728,True,True,0.3683391244361064,16.521875,-3.4375,980.9198986464702,527.9356309670525,440,600
1733767228.5925493,True,True,0.3733509138188045,11.370937500000002,-6.875,874.431576436534,538.2761247911336,440,560
1733767229.3451164,True,True,0.37520393869496355,8.94125,-10.3125,824.5694587459964,546.5745375268257,440,520
1733767230.1627426,True,True,0.3756621447209076,7.726406250000001,-6.875,799.6648359883494,554.7577541308049,440,560
1733767230.88175,True,True,0.3266522542643532,10.982187500000002,-10.3125,866.9585333608854,573.7688737128027,440,520
1733767231.6441987,True,True,0.2720488873951695,12.780156250000001,-10.3125,903.8509399780536,612.3109906553274,480,520
1733767232.4134965,True,True,0.21308493057569014,16.813437500000003,-13.75,986.3713029604755,582.9139253439793,480,480
1733767233.1783497,True,True,0.2105891221037835,14.043593750000001,-17.1875,929.4892951725977,583.1837410685722,480,440
1733767233.9375393,True,True,0.21227908237817042,11.856875,-13.75,884.2965657935646,585.9068574034013,480,480
1733767234.7063506,True,True,0.21093935866105343,16.521875,-10.3125,980.5006848040877,575.4552200196478,480,520
1733767235.502612,True,True,0.179117564895576,26.337812500000002,-10.3125,1182.508214014649,634.8667231888974,480,520
