run,time_ms,visual_on,thermal_on,distance_v,heading_angle_v,heading_angle_t,centroid_v_x,centroid_v_y,centroid_t_x,centroid_t_y
2,1733767165.1778653,True,True,0.47636048684028465,10.982187500000002,-6.875,866.557982734584,522.0840615873038,440,560
2,1733767165.9473267,True,True,0.47763807339542663,10.399062500000001,-6.875,854.4286944380349,525.473736945708,440,560
2,1733767166.7096436,True,True,0.4786331858192033,10.2046875,-6.875,850.9494933335425,527.8372931011995,440,560
2,1733767167.5127776,True,True,0.4788120049884639,10.107500000000002,-6.875,848.7629119198526,532.3686401752698,440,560
2,1733767168.2333908,True,True,0.47832616001078887,10.2046875,-6.875,850.442256440886,534.5862190329536,440,560
2,1733767169.0067697,True,True,0.4781629956492615,10.156093750000002,-6.875,849.2669431995232,536.9697270633674,440,560
2,1733767169.768694,True,True,0.47930927789987454,9.961718750000001,-6.875,845.4678018721773,541.397362287275,440,560
2,1733767170.5366902,True,True,0.47819270270470016,9.913125,-6.875,844.0785454851883,543.6062278983551,440,560
2,1733767171.30113,True,True,0.47873448160532994,9.281406250000002,-6.875,831.8473259770878,546.9044638121761,440,560
2,1733767172.0612533,True,True,0.47958510350550315,8.455312500000002,-6.875,814.0600066993949,551.0558828249564,440,560
2,1733767172.849031,True,True,0.47994281551247797,7.872187500000001,-6.875,802.4282864962062,553.2693529391271,440,560
2,1733767173.5964699,True,True,0.4292183975306313,10.690625,-6.875,860.3025446781653,569.0338953725304,440,560
2,1733767174.3463447,True,True,0.37299506503814606,10.739218750000001,-6.875,861.5580910268095,558.4602718203316,440,560
2,1733767175.1248848,True,True,0.364517677376187,7.920781250000001,-10.3125,803.8855114633758,528.7366022693154,440,520
2,1733767175.879956,True,True,0.36548219890907196,5.248125000000001,-10.3125,748.555571755322,534.564864466042,440,520
2,1733767176.6454594,True,True,0.36527336520815057,9.718750000000002,-6.875,840.4760493445535,521.5918998131117,440,560
2,1733767177.4101233,True,True,0.36128626347123305,14.33515625,-6.875,935.4888612992386,516.265684971888,440,560
2,1733767178.2151904,True,True,0.3645626624245288,9.718750000000002,-10.3125,840.1808434546322,521.477458541482,440,520
2,1733767178.9413376,True,True,0.3654768817843248,6.900312500000001,-10.3125,782.8833379203733,529.9181971519425,440,520
2,1733767179.7043447,True,True,0.32218398718183255,10.544843750000002,-6.875,857.6227972292777,562.739502512049,440,560
2,1733767180.464926,True,True,0.31129224469504224,15.890156250000002,-6.875,967.5930542684379,536.2769712335945,440,560
2,1733767181.238087,True,True,0.31486942924934297,10.64203125,-10.3125,859.4561085080613,544.3407124656107,440,520
2,1733767181.9933782,True,True,0.31641236784292937,8.11515625,-10.3125,807.5709121300516,553.8904495497668,440,520
2,1733767182.7636552,True,True,0.27193307297447206,10.982187500000002,-10.3125,866.5899065919523,582.9826936921207,440,520
2,1733767183.5527074,True,True,0.26190014128925304,15.209843750000001,-10.3125,953.0735047215434,561.7851952699568,440,520
2,1733767184.297545,True,True,0.21748131253638459,17.63953125,-13.75,1003.2823094967622,620.634675606295,480,480
2,1733767185.0496998,True,True,0.21225015283253604,15.064062500000002,-13.75,950.8665872171074,605.3740435048437,480,480
2,1733767185.8093789,True,True,0.21338131120163673,12.780156250000001,-13.75,903.6286604924054,607.5258674516616,480,480
2,1733767186.575777,True,True,None,None,-3.4375,903.6286604924054,607.5258674516616,480,600
3,1733767203.1734452,True,True,0.4509669865286468,25.851875000000003,6.875,1172.5586768001344,504.15971084415696,400,720
3,1733767203.9204786,True,True,0.4584529245499283,24.24828125,6.875,1139.2132921428433,506.3761208477104,400,720
3,1733767204.6707854,True,True,0.4628429201729883,20.798125000000002,3.4375,1068.7331243371823,509.37699054546664,440,680
3,1733767205.4164152,True,True,0.46666833084391146,19.243125000000003,0.0,1036.9074732424883,513.6567165761531,440,640
3,1733767206.1798158,True,True,0.4703043673905277,17.299375,0.0,996.631094615826,518.1178626458353,440,640
3,1733767206.9459617,True,True,0.47318726198377997,16.035937500000003,0.0,970.6778517242252,522.7099533714346,440,640
3,1733767207.709846,True,True,0.4738825025764482,15.695781250000001,0.0,963.6526869467491,525.3512045437537,440,640
3,1733767208.4691932,True,True,0.47368657151394084,15.695781250000001,0.0,963.648246461871,526.9174276729831,440,640
3,1733767208.9781952,True,True,0.4739123124894988,15.209843750000001,0.0,953.7660363529787,529.8561393124386,440,640
3,1733767209.5036564,True,True,0.4758732781749152,14.432343750000001,0.0,937.6358533304888,533.1473556223262,440,640
3,1733767210.2527936,True,True,0.4759850805376409,14.092187500000001,0.0,930.4254302883992,535.2311186790157,440,640
3,1733767211.0138724,True,True,0.47597956037398675,13.849218750000002,0.0,925.8627181988988,537.1780670577372,440,640
3,1733767211.5298853,True,True,0.477049230265017,13.606250000000001,0.0,920.801680410285,538.7064468370467,440,640
3,1733767212.2889085,True,True,0.4776888172248344,12.877343750000001,-3.4375,905.3173453911897,541.2107147527975,440,600
3,1733767213.053942,True,True,0.47772898726785545,12.29421875,-3.4375,893.9272285048646,544.2939358718342,440,600
3,1733767213.814204,True,True,0.47935819563804416,11.51671875,-3.4375,877.4274004290445,548.6261781562993,440,600
3,1733767214.6033854,True,True,0.47983970873897996,11.079375,-3.4375,868.3116955402675,551.7527547789523,440,600
3,1733767215.3450997,True,True,0.4795881817109178,11.079375,-3.4375,868.4724666838708,554.0032079734773,440,600
3,1733767216.1065822,True,True,0.4797965053096764,10.982187500000002,-3.4375,866.2730082376041,557.384745583465,440,600
3,1733767216.6228273,True,True,0.4794927876903933,10.787812500000001,-3.4375,862.0865445811853,560.1402890513262,480,600
3,1733767217.3813026,True,True,0.4795895368705171,10.64203125,-6.875,859.1210489109826,561.9777384675766,480,560
3,1733767218.1543522,True,True,0.4801283479620112,10.156093750000002,-6.875,849.6439147828967,564.2366239411383,480,560
3,1733767218.9139671,True,True,0.48019871145822246,9.08703125,-6.875,827.6230450318526,554.0974237716862,440,560
3,1733767219.6884758,True,True,0.48090197714164074,8.60109375,-6.875,817.7662890782622,552.0771923791874,440,560
3,1733767220.4342513,True,True,0.4808078445265787,8.309531250000001,-3.4375,811.800569833456,550.0709806105484,440,600
3,1733767220.950177,True,True,0.43674936841272843,10.739218750000001,-6.875,861.7783315825735,530.4731884383729,440,560
3,1733767221.7200768,True,True,0.4274527202237017,8.94125,-6.875,824.4829628661033,522.0416945172868,440,560
3,1733767222.479258,True,True,0.42926479278399243,6.9975000000000005,-10.3125,784.8041876017902,531.8399844217719,440,520
3,1733767223.241685,True,True,0.4297704218605995,5.199531250000001,-6.875,747.9657552506643,538.2840913579096,440,560
3,1733767224.0099635,True,True,0.4290679150774555,10.447656250000001,-6.875,855.3132781894224,520.5754964706676,440,560
3,1733767224.800739,True,True,0.38133789361766224,10.107500000000002,-6.875,848.298840347839,554.366680130913,440,560
3,1733767225.5396106,True,True,0.3754118902688778,7.337656250000001,-10.3125,791.9265856585658,547.6516788494336,440,520
3,1733767226.2973855,True,True,0.3758162496688463,5.831250000000001,-10.3125,760.4839509018673,557.0580581437197,440,520
3,1733767227.0715425,True,True,0.37524235411388346,11.322343750000002,-6.875,873.608111202447,539.3298735654173,440,560
3,1733767227.8287728,True,True,0.3683391244361064,16.521875,-3.4375,980.9198986464702,527.9356309670525,440,600
3,1733767228.5925493,True,True,0.3733509138188045,11.370937500000002,-6.875,874.431576436534,538.2761247911336,440,560
3,1733767229.3451164,True,True,0.37520393869496355,8.94125,-10.3125,824.5694587459964,546.5745375268257,440,520
3,1733767230.1627426,True,True,0.3756621447209076,7.726406250000001,-6.875,799.6648359883494,554.7577541308049,440,560
3,1733767230.88175,True,True,0.3266522542643532,10.982187500000002,-10.3125,866.9585333608854,573.7688737128027,440,520
3,1733767231.6441987,True,True,0.2720488873951695,12.780156250000001,-10.3125,903.8509399780536,612.3109906553274,480,520
3,1733767232.4134965,True,True,0.21308493057569014,16.813437500000003,-13.75,986.3713029604755,582.9139253439793,480,480
3,1733767233.1783497,True,True,0.2105891221037835,14.043593750000001,-17.1875,929.4892951725977,583.1837410685722,480,440
3,1733767233.9375393,True,True,0.21227908237817042,11.856875,-13.75,884.2965657935646,585.9068574034013,480,480
3,1733767234.7063506,True,True,0.21093935866105343,16.521875,-10.3125,980.5006848040877,575.4552200196478,480,520
3,1733767235.502612,True,True,0.179117564895576,26.337812500000002,-10.3125,1182.508214014649,634.8667231888974,480,520
4,1733767302.9958053,True,True,None,None,10.3125,None,None,440,760
4,1733767303.9828746,True,True,0.4508844420363077,27.163906250000004,6.875,1199.711528624397,526.8885974612494,440,720
4,1733767304.7576854,True,True,0.45784245004994256,24.005312500000002,6.875,1134.1621232669795,533.7301429363356,440,720
4,1733767305.4948063,True,True,0.4660874735943379,20.84671875,3.4375,1069.3219692532712,539.9851263831569,440,680
4,1733767306.2494187,True,True,0.4689587964449737,19.631875,3.4375,1044.465648966802,543.1968125095317,440,680
4,1733767307.0191152,True,True,0.4715279236932809,18.028281250000003,0.0,1011.4286567987574,545.9934311571167,440,640
4,1733767307.7763455,True,True,0.4755475492848497,16.716250000000002,0.0,984.5262417017907,549.4042307677726,440,640
4,1733767308.5445025,True,True,0.47604876151366815,15.792968750000002,0.0,965.849876383755,549.691537234762,440,640
4,1733767309.30626,True,True,0.4788613437272732,13.266093750000001,-3.4375,913.0797235260296,543.2106800401514,440,600
4,1733767310.105429,True,True,0.48010665930617785,11.759687500000002,-3.4375,882.677734287169,542.6776928660712,440,600
4,1733767310.8299065,True,True,0.48135664056470406,11.225156250000001,-3.4375,871.2371039940242,543.1202409445209,440,600
4,1733767311.5929198,True,True,0.4815908112077375,11.12796875,-3.4375,869.3320540348202,543.6759996757572,440,600
4,1733767312.3550792,True,True,0.48166740548210696,11.03078125,-3.4375,867.2295777414892,545.4471736996256,440,600
4,1733767313.1209302,True,True,0.48180498332033317,10.836406250000001,-3.4375,863.3217808779766,547.7308470828065,440,600
4,1733767313.8890483,True,True,0.48157000164214003,10.885000000000002,-3.4375,864.4832141121516,549.5172734294803,440,600
4,1733767314.6530695,True,True,0.4817867855666515,10.739218750000001,-3.4375,861.0783515772258,553.543480126747,440,600
4,1733767315.4306011,True,True,0.4813782967846122,10.64203125,-3.4375,859.5228284351356,555.7531337395374,440,600
4,1733767316.1802416,True,True,0.48200516160277035,10.058906250000001,-6.875,847.2197037610024,558.1467154264827,440,560
4,1733767316.9450452,True,True,0.4826251005736621,9.524375000000001,-6.875,836.8052525354205,561.5784106056155,440,560
4,1733767317.7086422,True,True,0.4832734924933316,9.0384375,-6.875,826.2576529728087,564.9040279833457,440,560
4,1733767318.476346,True,True,0.4835353642748224,8.455312500000002,-6.875,814.9298893215994,566.8705235346715,440,560
4,1733767319.237622,True,True,0.48370595238062497,7.969375000000001,-6.875,804.8798120201579,569.2647127426351,480,560
4,1733767320.0063539,True,True,0.4371253572277236,11.322343750000002,-6.875,873.7973521210176,546.8540887217606,440,560
4,1733767320.8142679,True,True,0.38091768078406724,10.885000000000002,-6.875,864.1788810825832,573.8650605403013,440,560
4,1733767321.5247688,True,True,0.3704793253699022,7.823593750000001,-10.3125,801.8043932285937,547.3455993780476,440,520
4,1733767322.2927399,True,True,0.3708239174978003,4.5678125000000005,-10.3125,734.6605758773413,552.9403600293783,440,520
4,1733767323.058518,True,True,0.37181276011423287,8.5525,-6.875,816.6532240749525,542.7344400626774,440,560
4,1733767323.8206139,True,True,0.3694745296387715,12.002656250000001,-6.875,887.5296128622205,537.3450188286155,440,560
4,1733767324.588919,True,True,0.3263472049220798,9.8159375,-10.3125,842.9960662390039,543.06153725732,440,520
4,1733767325.3505259,True,True,0.3174341756997608,6.94890625,-13.75,783.0045724818056,532.5645116432535,440,480
4,1733767326.1355448,True,True,0.2741728445978666,9.281406250000002,-10.3125,831.6130986839813,590.7549447988554,440,520
4,1733767326.882267,True,True,0.2645905545776379,14.432343750000001,-10.3125,937.3547891481418,559.0991981336174,440,520
4,1733767327.646285,True,True,0.22228216006461202,16.521875,-13.75,980.2125363867755,601.6982624193867,480,480
4,1733767328.4066865,True,True,0.22004866538781287,13.1203125,-17.1875,910.47380517586,600.9448224426794,480,440
4,1733767329.1721935,True,True,0.22059858670318905,11.079375,-13.75,868.6583801362206,605.2717669392371,480,480
4,1733767329.9416616,True,True,0.21935373132426414,15.792968750000002,-10.3125,965.808858751441,590.02273350825,480,520
4,1733767330.6965327,True,True,0.21675100780736925,20.020625000000003,-10.3125,1052.3639149465516,591.9098078155216,480,520
4,1733767331.5147612,True,True,0.21991386570225216,14.675312500000002,-13.75,942.9359701699069,590.0966486622941,480,480
4,1733767332.2252944,True,True,0.22178413640378544,11.90546875,-13.75,885.9951655397718,595.5259845450519,480,480
4,1733767332.9985027,True,True,0.1896737362296601,20.360781250000002,-6.875,1059.9028923975684,643.9319407529728,480,560
5,1733767359.2681081,True,True,0.4516580024069222,24.977187500000003,6.875,1154.1317177073777,530.5818744377319,440,720
5,1733767360.2526808,True,True,0.4553563054833427,23.956718750000004,6.875,1133.9231204132932,530.3943864956105,440,720
5,1733767361.0126138,True,True,0.4624031093179606,20.700937500000002,3.4375,1066.010997735112,522.6700918857224,440,680
5,1733767361.766418,True,True,0.4673234891654806,17.8825,0.0,1008.6595707536277,521.5716347145453,440,640
5,1733767362.522734,True,True,0.4679750577105723,17.44515625,0.0,999.7475200723582,518.7355868187406,440,640
5,1733767363.2863317,True,True,0.46867490052904076,17.250781250000003,0.0,995.72749656273,517.2301070092724,440,640
5,1733767363.792891,True,True,0.46880065748546523,17.2021875,0.0,994.4896599943812,516.8641776332122,440,640
5,1733767364.3046892,True,True,0.47006176061224825,16.521875,0.0,980.9985921418767,519.1634622284326,440,640
5,1733767365.0664907,True,True,0.4704307161837967,16.18171875,0.0,973.6739324828997,520.6263195214859,440,640
5,1733767365.6152115,True,True,0.4723035155987987,14.869687500000001,0.0,946.5156027866386,524.2396218584582,440,640
5,1733767366.3406758,True,True,0.47308330481017635,14.480937500000001,0.0,938.2972047329401,526.4190471144171,440,640
5,1733767367.1059165,True,True,0.47424502103396354,13.654843750000001,0.0,921.7131065622103,530.7602128563011,440,640
5,1733767367.866006,True,True,0.4748772025777564,13.1203125,-3.4375,910.6555005012231,533.5616098981324,440,600
5,1733767368.6365168,True,True,0.4762633518357044,12.245625,-3.4375,892.4681860454406,538.2626955741628,440,600
5,1733767369.3994071,True,True,0.4770573147371705,11.613906250000001,-3.4375,879.5286223141042,541.8574544530263,440,600
5,1733767370.1647983,True,True,0.4776274940123985,10.933593750000002,-3.4375,865.752979584705,546.4609755994557,440,600
5,1733767370.9678636,True,True,0.47909489689217805,10.058906250000001,-6.875,847.1604171802336,550.4699979483554,440,560
5,1733767371.6906474,True,True,0.47880213471058647,9.621562500000001,-6.875,838.4141724642506,553.2473293497537,440,560
5,1733767372.4526534,True,True,0.47901307409256305,9.0384375,-6.875,826.5206541833536,555.6029803645665,440,560
5,1733767373.2212327,True,True,0.4793418707757118,8.94125,-6.875,824.0178974859917,556.1872260464025,440,560
5,1733767373.985093,True,True,0.47827671852009174,8.69828125,-6.875,819.8547028839417,557.024032201003,440,560
5,1733767374.7455683,True,True,0.4798531128932685,7.969375000000001,-6.875,804.8835759158733,559.5344898315511,440,560
5,1733767375.5164275,True,True,0.43351663437637245,10.64203125,-6.875,859.2628324014556,558.6656002690763,480,560
5,1733767376.2959409,True,True,0.37870378730627385,10.739218750000001,-6.875,861.1558761491308,546.385823468354,440,560
5,1733767377.0336752,True,True,0.36476246183464406,8.21234375,-10.3125,809.6414143715765,525.883256117754,440,520
5,1733767377.803814,True,True,0.36541054052972666,6.317187500000001,-10.3125,770.3318958972003,534.7920773614973,440,520
5,1733767378.568201,True,True,0.36464278501920566,10.885000000000002,-6.875,864.9355678009819,517.9282798180018,440,560
5,1733767379.329292,True,True,0.3615143506727498,15.501406250000002,-6.875,959.7112100643513,512.599607862215,440,560
5,1733767380.101605,True,True,0.36407001378538334,10.301875,-6.875,852.9656774439375,517.4378383659863,440,560
5,1733767380.8594337,True,True,0.36549851089781366,8.50390625,-10.3125,815.4832382737704,526.8570761119112,440,520
5,1733767381.665857,True,True,0.36593638822890256,6.705937500000001,-10.3125,778.5354890178857,536.9347005535711,440,520
5,1733767382.3922956,True,True,0.3166958691902245,9.572968750000001,-10.3125,837.35142195004,576.8063094671136,440,520
5,1733767383.157226,True,True,0.30719989510269335,14.480937500000001,-10.3125,938.7020677684235,550.7018817800016,440,520
5,1733767383.9248893,True,True,0.2620692720920979,13.654843750000001,-10.3125,921.3210507056766,581.3649414379813,440,520
5,1733767384.680172,True,True,0.2569754143179227,9.76734375,-13.75,841.5077899724453,571.07315318977,480,480
5,1733767385.1901636,True,True,0.25777951870757704,7.677812500000001,-13.75,798.3284328054114,572.6499828411175,440,480
5,1733767385.948851,True,True,0.2578018795830971,11.225156250000001,-10.3125,871.256586351904,562.1783643134563,440,520
5,1733767386.4639335,True,True,0.25569538175834383,14.675312500000002,-10.3125,942.0442279241863,561.9852206194802,440,520
5,1733767387.2661555,True,True,0.23155503468435473,14.918281250000001,-13.75,947.1661543999431,613.7426747349041,480,480
5,1733767387.9912906,True,True,0.22683903811691555,11.90546875,-13.75,885.2284117341193,604.4456536928889,480,480
5,1733767388.760657,True,True,0.18684198882461203,21.138281250000002,-6.875,1075.2451434238717,644.4548403410471,480,560
